current_path,current_path_database,current_path_guid,current_path_age,current_json_metadata,current_json_metadata_database,current_json_metadata_guid,current_json_metadata_age,current_json_metadata_format,current_json_metadata_producer_name,current_json_metadata_producer_version,current_isfinfo_valid,current_isfinfo_base_types,current_isfinfo_types,current_isfinfo_symbols,current_isfinfo_enums,current_isfinfo_id,new_path,new_path_database,new_path_guid,new_path_age,new_json_metadata,new_json_metadata_database,new_json_metadata_guid,new_json_metadata_age,new_json_metadata_format,new_json_metadata_producer_name,new_json_metadata_producer_version,new_isfinfo_valid,new_isfinfo_base_types,new_isfinfo_types,new_isfinfo_symbols,new_isfinfo_enums,new_isfinfo_id
windows/ntkrnlpa.pdb/9DC6BDB5764E4A2784C769C1097C421A-1.json.xz,ntkrnlpa.pdb,9DC6BDB5764E4A2784C769C1097C421A,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:00.100000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '9DC6BDB5764E4A2784C769C1097C421A', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 3309, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,9DC6BDB5764E4A2784C769C1097C421A,1,6.0.0,dia2json,0.2.0,Unknown,15,588,10059,52,-,windows_new/ntkrnlpa.pdb/9DC6BDB5764E4A2784C769C1097C421A-1.json.xz,ntkrnlpa.pdb,9DC6BDB5764E4A2784C769C1097C421A,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-14T23:50:06.204195', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '9DC6BDB5764E4A2784C769C1097C421A', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,9DC6BDB5764E4A2784C769C1097C421A,1,6.1.0,volatility3,2.7.0,Unknown,13,588,11180,52,-
windows/ntkrnlpa.pdb/8FB67EFA263E45C4BEF1AC0748EC9EB0-1.json.xz,ntkrnlpa.pdb,8FB67EFA263E45C4BEF1AC0748EC9EB0,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:48.101000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '8FB67EFA263E45C4BEF1AC0748EC9EB0', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 2622, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,8FB67EFA263E45C4BEF1AC0748EC9EB0,1,6.0.0,dia2json,0.2.0,Unknown,15,559,9421,49,-,windows_new/ntkrnlpa.pdb/8FB67EFA263E45C4BEF1AC0748EC9EB0-1.json.xz,ntkrnlpa.pdb,8FB67EFA263E45C4BEF1AC0748EC9EB0,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-14T23:50:36.581943', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '8FB67EFA263E45C4BEF1AC0748EC9EB0', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,8FB67EFA263E45C4BEF1AC0748EC9EB0,1,6.1.0,volatility3,2.7.0,Unknown,13,559,10415,49,-
windows/ntkrnlpa.pdb/48CAAE1E2B76426CB36005A90D0894DC-1.json.xz,ntkrnlpa.pdb,48CAAE1E2B76426CB36005A90D0894DC,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:00.390000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '48CAAE1E2B76426CB36005A90D0894DC', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 2894, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,48CAAE1E2B76426CB36005A90D0894DC,1,6.0.0,dia2json,0.2.0,Unknown,15,588,10059,52,-,windows_new/ntkrnlpa.pdb/48CAAE1E2B76426CB36005A90D0894DC-1.json.xz,ntkrnlpa.pdb,48CAAE1E2B76426CB36005A90D0894DC,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-14T23:54:09.667372', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '48CAAE1E2B76426CB36005A90D0894DC', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,48CAAE1E2B76426CB36005A90D0894DC,1,6.1.0,volatility3,2.7.0,Unknown,13,588,11180,52,-
windows/ntkrnlpa.pdb/6AE454EDA8854BB3BEDFFC82C37BFAD6-1.json.xz,ntkrnlpa.pdb,6AE454EDA8854BB3BEDFFC82C37BFAD6,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:15.797000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '6AE454EDA8854BB3BEDFFC82C37BFAD6', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,6AE454EDA8854BB3BEDFFC82C37BFAD6,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9449,50,-,windows_new/ntkrnlpa.pdb/6AE454EDA8854BB3BEDFFC82C37BFAD6-1.json.xz,ntkrnlpa.pdb,6AE454EDA8854BB3BEDFFC82C37BFAD6,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:01:07.178027', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '6AE454EDA8854BB3BEDFFC82C37BFAD6', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,6AE454EDA8854BB3BEDFFC82C37BFAD6,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10445,50,-
windows/ntkrnlpa.pdb/FD7B256CD2D14BC0B35BA9B89F691346-1.json.xz,ntkrnlpa.pdb,FD7B256CD2D14BC0B35BA9B89F691346,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:40:07.690000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'FD7B256CD2D14BC0B35BA9B89F691346', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 5657, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,FD7B256CD2D14BC0B35BA9B89F691346,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9449,50,-,windows_new/ntkrnlpa.pdb/FD7B256CD2D14BC0B35BA9B89F691346-1.json.xz,ntkrnlpa.pdb,FD7B256CD2D14BC0B35BA9B89F691346,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:01:38.408787', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'FD7B256CD2D14BC0B35BA9B89F691346', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,FD7B256CD2D14BC0B35BA9B89F691346,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10445,50,-
windows/ntkrnlpa.pdb/BD8F451F3E754ED8A34B50560CEB08E3-1.json.xz,ntkrnlpa.pdb,BD8F451F3E754ED8A34B50560CEB08E3,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:23.875000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'BD8F451F3E754ED8A34B50560CEB08E3', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,BD8F451F3E754ED8A34B50560CEB08E3,1,6.0.0,dia2json,0.2.0,Unknown,15,561,9418,49,-,windows_new/ntkrnlpa.pdb/BD8F451F3E754ED8A34B50560CEB08E3-1.json.xz,ntkrnlpa.pdb,BD8F451F3E754ED8A34B50560CEB08E3,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:15:40.882559', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'BD8F451F3E754ED8A34B50560CEB08E3', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 332}}}",ntkrnlpa.pdb,BD8F451F3E754ED8A34B50560CEB08E3,1,6.1.0,volatility3,2.7.0,Unknown,0,0,10412,0,-
windows/ntkrnlpa.pdb/D179BBE333884C0DBE619A6F297BA750-1.json.xz,ntkrnlpa.pdb,D179BBE333884C0DBE619A6F297BA750,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:35.476000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'D179BBE333884C0DBE619A6F297BA750', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 5138, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,D179BBE333884C0DBE619A6F297BA750,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10119,56,-,windows_new/ntkrnlpa.pdb/D179BBE333884C0DBE619A6F297BA750-1.json.xz,ntkrnlpa.pdb,D179BBE333884C0DBE619A6F297BA750,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:02:51.823251', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'D179BBE333884C0DBE619A6F297BA750', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,D179BBE333884C0DBE619A6F297BA750,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11250,56,-
windows/ntkrnlpa.pdb/497890CCBAF846F2944EC59C92155043-1.json.xz,ntkrnlpa.pdb,497890CCBAF846F2944EC59C92155043,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:02.062000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '497890CCBAF846F2944EC59C92155043', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 5755, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,497890CCBAF846F2944EC59C92155043,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9449,50,-,windows_new/ntkrnlpa.pdb/497890CCBAF846F2944EC59C92155043-1.json.xz,ntkrnlpa.pdb,497890CCBAF846F2944EC59C92155043,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:03:23.508868', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '497890CCBAF846F2944EC59C92155043', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,497890CCBAF846F2944EC59C92155043,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10445,50,-
windows/ntkrnlpa.pdb/8FD3D6EB00584186B6D3F0FF8027EADE-1.json.xz,ntkrnlpa.pdb,8FD3D6EB00584186B6D3F0FF8027EADE,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:50.617000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '8FD3D6EB00584186B6D3F0FF8027EADE', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 7017, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,8FD3D6EB00584186B6D3F0FF8027EADE,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9465,50,-,windows_new/ntkrnlpa.pdb/8FD3D6EB00584186B6D3F0FF8027EADE-1.json.xz,ntkrnlpa.pdb,8FD3D6EB00584186B6D3F0FF8027EADE,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:03:55.183571', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '8FD3D6EB00584186B6D3F0FF8027EADE', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,8FD3D6EB00584186B6D3F0FF8027EADE,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10463,50,-
windows/ntkrnlpa.pdb/80B61DF4CE8342FE98E7159D75D41A61-1.json.xz,ntkrnlpa.pdb,80B61DF4CE8342FE98E7159D75D41A61,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:34.808000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '80B61DF4CE8342FE98E7159D75D41A61', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 3427, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,80B61DF4CE8342FE98E7159D75D41A61,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9425,49,-,windows_new/ntkrnlpa.pdb/80B61DF4CE8342FE98E7159D75D41A61-1.json.xz,ntkrnlpa.pdb,80B61DF4CE8342FE98E7159D75D41A61,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-15T00:04:26.541187', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '80B61DF4CE8342FE98E7159D75D41A61', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,80B61DF4CE8342FE98E7159D75D41A61,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10420,49,-
windows/ntkrnlpa.pdb/E4CD1B7A134942568AE4C43F46509D96-1.json.xz,ntkrnlpa.pdb,E4CD1B7A134942568AE4C43F46509D96,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:48.373000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'E4CD1B7A134942568AE4C43F46509D96', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 4478, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,E4CD1B7A134942568AE4C43F46509D96,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10080,55,-,windows_new/ntkrnlpa.pdb/E4CD1B7A134942568AE4C43F46509D96-1.json.xz,ntkrnlpa.pdb,E4CD1B7A134942568AE4C43F46509D96,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:19:26.375916', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'E4CD1B7A134942568AE4C43F46509D96', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,E4CD1B7A134942568AE4C43F46509D96,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11207,55,-
windows/ntkrnlpa.pdb/52F3509AAC394C3F9D1DDFC24BC121FF-1.json.xz,ntkrnlpa.pdb,52F3509AAC394C3F9D1DDFC24BC121FF,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:11.140000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '52F3509AAC394C3F9D1DDFC24BC121FF', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 3670, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,52F3509AAC394C3F9D1DDFC24BC121FF,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9442,50,-,windows_new/ntkrnlpa.pdb/52F3509AAC394C3F9D1DDFC24BC121FF-1.json.xz,ntkrnlpa.pdb,52F3509AAC394C3F9D1DDFC24BC121FF,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:19:57.733164', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '52F3509AAC394C3F9D1DDFC24BC121FF', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,52F3509AAC394C3F9D1DDFC24BC121FF,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10438,50,-
windows/ntkrnlpa.pdb/AED9ED72BEE246CAAC9A587B970A8E0C-1.json.xz,ntkrnlpa.pdb,AED9ED72BEE246CAAC9A587B970A8E0C,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:13.135000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'AED9ED72BEE246CAAC9A587B970A8E0C', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 5190, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,AED9ED72BEE246CAAC9A587B970A8E0C,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10123,56,-,windows_new/ntkrnlpa.pdb/AED9ED72BEE246CAAC9A587B970A8E0C-1.json.xz,ntkrnlpa.pdb,AED9ED72BEE246CAAC9A587B970A8E0C,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:20:30.943094', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'AED9ED72BEE246CAAC9A587B970A8E0C', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,AED9ED72BEE246CAAC9A587B970A8E0C,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11254,56,-
windows/ntkrnlpa.pdb/FA5E3315243D440FA98794CFE5A3B598-1.json.xz,ntkrnlpa.pdb,FA5E3315243D440FA98794CFE5A3B598,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:40:05.721000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'FA5E3315243D440FA98794CFE5A3B598', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 4998, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,FA5E3315243D440FA98794CFE5A3B598,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10089,55,-,windows_new/ntkrnlpa.pdb/FA5E3315243D440FA98794CFE5A3B598-1.json.xz,ntkrnlpa.pdb,FA5E3315243D440FA98794CFE5A3B598,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:21:04.136780', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'FA5E3315243D440FA98794CFE5A3B598', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,FA5E3315243D440FA98794CFE5A3B598,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11216,55,-
windows/ntkrnlpa.pdb/83B7FA0DE8AC4081ABAC7B4465CCCB0B-1.json.xz,ntkrnlpa.pdb,83B7FA0DE8AC4081ABAC7B4465CCCB0B,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:37.211000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '83B7FA0DE8AC4081ABAC7B4465CCCB0B', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 4637, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,83B7FA0DE8AC4081ABAC7B4465CCCB0B,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10080,55,-,windows_new/ntkrnlpa.pdb/83B7FA0DE8AC4081ABAC7B4465CCCB0B-1.json.xz,ntkrnlpa.pdb,83B7FA0DE8AC4081ABAC7B4465CCCB0B,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:21:37.291681', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '83B7FA0DE8AC4081ABAC7B4465CCCB0B', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,83B7FA0DE8AC4081ABAC7B4465CCCB0B,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11207,55,-
windows/ntkrnlpa.pdb/CB4676D61D9246D8B33B9BBD557A9C76-1.json.xz,ntkrnlpa.pdb,CB4676D61D9246D8B33B9BBD557A9C76,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:28.934000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'CB4676D61D9246D8B33B9BBD557A9C76', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 3520, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,CB4676D61D9246D8B33B9BBD557A9C76,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9425,49,-,windows_new/ntkrnlpa.pdb/CB4676D61D9246D8B33B9BBD557A9C76-1.json.xz,ntkrnlpa.pdb,CB4676D61D9246D8B33B9BBD557A9C76,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:22:08.814453', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'CB4676D61D9246D8B33B9BBD557A9C76', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,CB4676D61D9246D8B33B9BBD557A9C76,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10420,49,-
windows/ntkrnlpa.pdb/9B997066D2AF40AB93B93A82AB97BBEB-1.json.xz,ntkrnlpa.pdb,9B997066D2AF40AB93B93A82AB97BBEB,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:56.084000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '9B997066D2AF40AB93B93A82AB97BBEB', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 6387, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,9B997066D2AF40AB93B93A82AB97BBEB,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9465,50,-,windows_new/ntkrnlpa.pdb/9B997066D2AF40AB93B93A82AB97BBEB-1.json.xz,ntkrnlpa.pdb,9B997066D2AF40AB93B93A82AB97BBEB,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:22:39.965927', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '9B997066D2AF40AB93B93A82AB97BBEB', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,9B997066D2AF40AB93B93A82AB97BBEB,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10463,50,-
windows/ntkrnlpa.pdb/AAC7F094C9F14A42811F37012766599F-1.json.xz,ntkrnlpa.pdb,AAC7F094C9F14A42811F37012766599F,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:07.883000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'AAC7F094C9F14A42811F37012766599F', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 5107, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlpa.pdb,AAC7F094C9F14A42811F37012766599F,1,6.0.0,dia2json,0.2.0,Unknown,15,589,10090,55,-,windows_new/ntkrnlpa.pdb/AAC7F094C9F14A42811F37012766599F-1.json.xz,ntkrnlpa.pdb,AAC7F094C9F14A42811F37012766599F,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:23:13.056925', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'AAC7F094C9F14A42811F37012766599F', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,AAC7F094C9F14A42811F37012766599F,1,6.1.0,volatility3,2.7.0,Unknown,13,589,11219,55,-
windows/ntkrnlpa.pdb/BD2980B7A3A546FE916765CC739D00BF-1.json.xz,ntkrnlpa.pdb,BD2980B7A3A546FE916765CC739D00BF,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:39:22.813000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'BD2980B7A3A546FE916765CC739D00BF', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 332}}}",ntkrnlpa.pdb,BD2980B7A3A546FE916765CC739D00BF,1,6.0.0,dia2json,0.2.0,Unknown,15,0,9449,0,-,windows_new/ntkrnlpa.pdb/BD2980B7A3A546FE916765CC739D00BF-1.json.xz,ntkrnlpa.pdb,BD2980B7A3A546FE916765CC739D00BF,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:23:33.233764', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'BD2980B7A3A546FE916765CC739D00BF', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 332}}}",ntkrnlpa.pdb,BD2980B7A3A546FE916765CC739D00BF,1,6.1.0,volatility3,2.7.0,Unknown,0,0,10445,0,-
windows/ntkrnlpa.pdb/7E4571CB945F42D182C86ABEBEA8E44D-1.json.xz,ntkrnlpa.pdb,7E4571CB945F42D182C86ABEBEA8E44D,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:38:30.578000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '7E4571CB945F42D182C86ABEBEA8E44D', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 6419, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,7E4571CB945F42D182C86ABEBEA8E44D,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9465,50,-,windows_new/ntkrnlpa.pdb/7E4571CB945F42D182C86ABEBEA8E44D-1.json.xz,ntkrnlpa.pdb,7E4571CB945F42D182C86ABEBEA8E44D,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:24:02.947782', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '7E4571CB945F42D182C86ABEBEA8E44D', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,7E4571CB945F42D182C86ABEBEA8E44D,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10463,50,-
windows/ntkrnlpa.pdb/4021B23D6A334544824D231EDC69FF7E-1.json.xz,ntkrnlpa.pdb,4021B23D6A334544824D231EDC69FF7E,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:37:55.613000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '4021B23D6A334544824D231EDC69FF7E', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}, 'pe': {'build': 6368, 'major': 5, 'minor': 1, 'revision': 2600}}}",ntkrnlpa.pdb,4021B23D6A334544824D231EDC69FF7E,1,6.0.0,dia2json,0.2.0,Unknown,15,568,9461,50,-,windows_new/ntkrnlpa.pdb/4021B23D6A334544824D231EDC69FF7E-1.json.xz,ntkrnlpa.pdb,4021B23D6A334544824D231EDC69FF7E,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-07-18T23:48:37.608296', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '4021B23D6A334544824D231EDC69FF7E', 'age': 1, 'database': 'ntkrnlpa.pdb', 'machine_type': 0}}}",ntkrnlpa.pdb,4021B23D6A334544824D231EDC69FF7E,1,6.1.0,volatility3,2.7.0,Unknown,13,568,10459,50,-
